,Unnamed: 0,Location,FIPS,"Mortality Rate, 1980*","Mortality Rate, 1985*","Mortality Rate, 1990*","Mortality Rate, 1995*","Mortality Rate, 2000*","Mortality Rate, 2005*","Mortality Rate, 2010*","Mortality Rate, 2014*","% Change in Mortality Rate, 1980-2014","Mortality Rate, 1981*","Mortality Rate, 1982*","Mortality Rate, 1983*","Mortality Rate, 1984*","Mortality Rate, 1986*","Mortality Rate, 1987*","Mortality Rate, 1988*","Mortality Rate, 1989*","Mortality Rate, 1991*","Mortality Rate, 1992*","Mortality Rate, 1993*","Mortality Rate, 1994*","Mortality Rate, 1996*","Mortality Rate, 1997*","Mortality Rate, 1998*","Mortality Rate, 1999*","Mortality Rate, 2001*","Mortality Rate, 2002*","Mortality Rate, 2003*","Mortality Rate, 2004*","Mortality Rate, 2006*","Mortality Rate, 2007*","Mortality Rate, 2008*","Mortality Rate, 2009*","Mortality Rate, 2011*","Mortality Rate, 2012*","Mortality Rate, 2013*","Mortality Rate, 2020*","Mortality Rate, 2019*","Mortality Rate, 2018*","Mortality Rate, 2017*","Mortality Rate, 2016*","Mortality Rate, 2015*",County,State
2051,2051,"McIntosh County, North Dakota",38051.0,409.23,379.95,337.36,322.4,301.74,260.55,225.76,221.69,"-45.83 (-50.97, -40.15)",403.374,397.518,391.662,385.806,371.432,362.914,354.396,345.87800000000004,334.36800000000005,331.376,328.384,325.39200000000005,318.26800000000003,314.136,310.004,305.872,293.502,285.264,277.026,268.788,253.59200000000004,246.634,239.676,232.718,224.946,224.132,223.318,179.32549846153847,184.93385076923076,190.54220307692307,196.1505553846154,201.7589076923077,207.36726000000002,McIntosh,NorthDakota
2052,2052,"McKenzie County, North Dakota",38053.0,422.46,391.81,349.68,340.36,321.62,305.85,266.77,254.97,"-39.65 (-47.85, -30.55)",416.33,410.2,404.07,397.94000000000005,383.384,374.958,366.532,358.10600000000005,347.81600000000003,345.952,344.088,342.22400000000005,336.612,332.86400000000003,329.116,325.368,318.466,315.312,312.158,309.004,298.03400000000005,290.218,282.402,274.586,264.41,262.04999999999995,259.69,233.32186153846158,237.53646923076928,241.75107692307697,245.96568461538465,250.18029230769235,254.39490000000006,McKenzie,NorthDakota
2053,2053,"McLean County, North Dakota",38055.0,453.61,411.45,353.2,333.11,311.78,276.86,238.58,229.84,"-49.33 (-54.08, -43.89)",445.17800000000005,436.746,428.314,419.88200000000006,399.8,388.15,376.5,364.85,349.182,345.164,341.146,337.128,328.844,324.578,320.312,316.046,304.796,297.812,290.828,283.84400000000005,269.20400000000006,261.548,253.892,246.23600000000005,236.83200000000005,235.084,233.336,191.03341230769234,196.68529384615388,202.33717538461542,207.98905692307696,213.6409384615385,219.29282000000003,McLean,NorthDakota
2054,2054,"Mercer County, North Dakota",38057.0,404.91,372.07,333.43,326.27,309.61,277.25,242.7,244.04,"-39.73 (-48.40, -29.66)",398.342,391.774,385.206,378.638,364.342,356.61400000000003,348.886,341.158,331.99800000000005,330.56600000000003,329.134,327.702,322.93800000000005,319.606,316.274,312.942,303.13800000000003,296.666,290.194,283.72200000000004,270.34000000000003,263.43,256.52,249.61,242.968,243.236,243.504,208.37586461538464,212.9500676923077,217.52427076923078,222.09847384615387,226.67267692307695,231.24688000000003,Mercer,NorthDakota
2055,2055,"Morton County, North Dakota",38059.0,425.9,394.69,358.53,334.71,318.75,273.42,239.95,236.07,"-44.57 (-51.02, -37.29)",419.658,413.416,407.174,400.932,387.458,380.226,372.994,365.762,353.766,349.00199999999995,344.238,339.474,331.518,328.326,325.134,321.942,309.684,300.618,291.552,282.486,266.726,260.032,253.338,246.644,239.174,238.398,237.622,191.51179384615378,197.27470307692303,203.03761230769226,208.80052153846148,214.5634307692307,220.32633999999996,Morton,NorthDakota
2056,2056,"Mountrail County, North Dakota",38061.0,481.75,455.98,408.94,408.37,395.22,352.89,312.08,302.88,"-37.13 (-45.26, -27.83)",476.59600000000006,471.442,466.288,461.13400000000007,446.57200000000006,437.164,427.756,418.34800000000007,408.826,408.712,408.598,408.484,405.74,403.11,400.48,397.85,386.754,378.288,369.822,361.356,344.728,336.566,328.404,320.242,310.24,308.4,306.55999999999995,271.21759999999995,276.53559999999993,281.8535999999999,287.1715999999999,292.4895999999999,297.8075999999999,Mountrail,NorthDakota
2057,2057,"Nelson County, North Dakota",38063.0,476.56,464.06,427.21,414.42,391.12,348.92,314.7,318.68,"-33.13 (-40.93, -24.62)",474.06000000000006,471.56,469.06,466.56000000000006,456.69000000000005,449.32,441.95,434.58,424.652,422.094,419.536,416.97800000000007,409.7600000000001,405.1,400.44000000000005,395.78,382.68,374.24,365.8,357.36,342.076,335.232,328.38800000000003,321.544,315.496,316.29200000000003,317.088,270.317636923077,275.8901815384616,281.46272615384623,287.0352707692308,292.60781538461544,298.18036000000006,Nelson,NorthDakota
2058,2058,"Oliver County, North Dakota",38065.0,342.05,293.8,247.82,223.25,206.31,181.7,155.82,152.36,"-55.46 (-65.09, -44.57)",332.40000000000003,322.75,313.1,303.45000000000005,284.60400000000004,275.408,266.212,257.016,242.906,237.992,233.078,228.164,219.862,216.474,213.086,209.698,201.388,196.466,191.544,186.622,176.524,171.348,166.17199999999997,160.996,155.128,154.436,153.74400000000003,119.09003384615384,123.32478307692307,127.55953230769231,131.79428153846152,136.02903076923076,140.26378,Oliver,NorthDakota
2059,2059,"Pembina County, North Dakota",38067.0,544.94,498.56,422.71,379.69,332.72,277.6,231.59,222.61,"-59.15 (-63.55, -53.93)",535.6640000000001,526.388,517.112,507.836,483.39,468.22,453.05,437.88,414.106,405.502,396.898,388.294,370.2960000000001,360.902,351.50800000000004,342.11400000000003,321.696,310.672,299.648,288.624,268.398,259.196,249.99400000000003,240.79200000000003,229.79400000000004,227.998,226.202,148.84920923076925,157.95659538461535,167.06398153846152,176.17136769230768,185.27875384615385,194.38613999999998,Pembina,NorthDakota
2060,2060,"Pierce County, North Dakota",38069.0,379.07,360.39,320.09,312.57,295.42,252.12,230.59,230.76,"-39.13 (-45.87, -31.41)",375.33400000000006,371.598,367.862,364.126,352.33000000000004,344.27,336.21,328.15,318.586,317.082,315.578,314.074,309.14,305.71000000000004,302.28000000000003,298.85,286.76,278.1,269.44,260.78000000000003,247.814,243.508,239.202,234.896,230.624,230.658,230.692,191.18139384615384,195.83870307692308,200.4960123076923,205.15332153846154,209.81063076923078,214.46794,Pierce,NorthDakota
2061,2061,"Ramsey County, North Dakota",38071.0,458.64,449.18,413.22,404.07,387.09,348.68,317.08,322.52,"-29.68 (-36.91, -22.17)",456.7480000000001,454.856,452.964,451.07200000000006,441.98800000000006,434.796,427.604,420.412,411.39,409.56000000000006,407.73,405.9,400.674,397.278,393.882,390.4860000000001,379.408,371.726,364.044,356.362,342.36,336.04,329.72,323.4,318.168,319.256,320.34399999999994,280.76868,285.54906000000005,290.32944000000003,295.10982,299.89020000000005,304.67058000000003,Ramsey,NorthDakota
2062,2062,"Ransom County, North Dakota",38073.0,536.96,489.79,432.57,410.43,374.18,315.13,271.86,277.04,"-48.41 (-53.85, -41.82)",527.5260000000001,518.092,508.658,499.2240000000001,478.34600000000006,466.902,455.458,444.01400000000007,428.14200000000005,423.714,419.286,414.85800000000006,403.18000000000006,395.93,388.68000000000006,381.43,362.37,350.56,338.75,326.94,306.476,297.822,289.168,280.514,272.896,273.932,274.968,206.64249846153848,214.5197507692308,222.3970030769231,230.27425538461543,238.15150769230772,246.02876000000003,Ransom,NorthDakota
2063,2063,"Renville County, North Dakota",38075.0,381.73,347.9,301.48,301.4,295.52,250.61,228.45,222.56,"-41.70 (-52.58, -28.69)",374.964,368.198,361.432,354.666,338.616,329.332,320.048,310.764,301.46400000000006,301.448,301.432,301.416,300.224,299.048,297.872,296.696,286.538,277.556,268.574,259.59200000000004,246.17800000000005,241.746,237.314,232.882,227.272,226.094,224.916,194.74661230769232,198.87909384615384,203.01157538461538,207.1440569230769,211.27653846153845,215.40902,Renville,NorthDakota
2064,2064,"Richland County, North Dakota",38077.0,454.45,412.33,369.32,338.06,307.65,265.4,235.28,235.68,"-48.14 (-52.64, -42.77)",446.026,437.602,429.178,420.754,403.72800000000007,395.126,386.524,377.922,363.068,356.81600000000003,350.564,344.312,331.97800000000007,325.896,319.814,313.732,299.2,290.75,282.29999999999995,273.85,259.376,253.352,247.328,241.30400000000003,235.36,235.44,235.52,179.6255692307692,185.89381538461538,192.16206153846153,198.43030769230768,204.69855384615383,210.96679999999998,Richland,NorthDakota
2065,2065,"Rolette County, North Dakota",38079.0,529.12,509.92,462.0,439.56,406.97,350.77,304.56,299.8,"-43.34 (-50.02, -36.71)",525.2800000000001,521.44,517.6,513.76,500.336,490.752,481.168,471.58400000000006,457.51200000000006,453.024,448.536,444.048,433.042,426.524,420.006,413.48800000000006,395.73,384.49,373.25,362.01,341.528,332.286,323.044,313.802,303.60800000000006,302.656,301.704,238.38628,246.24026,254.09424,261.94822,269.80219999999997,277.65618,Rolette,NorthDakota
2066,2066,"Sargent County, North Dakota",38081.0,534.29,467.32,389.18,350.63,311.01,249.23,214.15,217.45,"-59.30 (-63.78, -53.77)",520.896,507.502,494.108,480.714,451.692,436.064,420.436,404.8080000000001,381.47,373.76,366.05,358.34000000000003,342.706,334.782,326.858,318.934,298.654,286.298,273.942,261.586,242.21400000000003,235.198,228.182,221.16600000000005,214.81000000000003,215.47000000000003,216.13,140.42529230769233,148.68655384615386,156.9478153846154,165.20907692307694,173.4703384615385,181.73160000000001,Sargent,NorthDakota
2067,2067,"Sheridan County, North Dakota",38083.0,348.3,316.12,272.67,253.14,228.54,191.46,175.23,167.74,"-51.84 (-58.24, -44.00)",341.86400000000003,335.428,328.992,322.55600000000004,307.43,298.74,290.05,281.36,268.764,264.858,260.952,257.046,248.22,243.3,238.38,233.46,221.124,213.708,206.292,198.876,188.214,184.968,181.722,178.476,173.732,172.23399999999998,170.736,128.28287384615388,133.14236307692312,138.00185230769233,142.86134153846157,147.72083076923082,152.58032000000003,Sheridan,NorthDakota
2068,2068,"Sioux County, North Dakota",38085.0,667.58,684.96,638.04,552.85,538.91,519.73,476.45,476.58,"-28.61 (-36.81, -19.30)",671.056,674.532,678.008,681.4840000000002,675.576,666.192,656.808,647.424,621.0020000000001,603.9639999999999,586.9259999999999,569.888,550.062,547.274,544.486,541.698,535.074,531.2379999999999,527.402,523.566,511.07400000000007,502.418,493.76200000000006,485.1060000000001,476.476,476.502,476.528,424.04336,430.05652,436.06967999999995,442.08284,448.096,454.10916,Sioux,NorthDakota
2069,2069,"Slope County, North Dakota",38087.0,319.98,279.92,242.93,228.4,209.43,185.76,152.68,150.03,"-53.11 (-61.57, -43.47)",311.9680000000001,303.956,295.944,287.932,272.52200000000005,265.124,257.726,250.32800000000003,240.02400000000003,237.118,234.212,231.30600000000004,224.606,220.812,217.01800000000003,213.224,204.69600000000003,199.962,195.228,190.494,179.144,172.528,165.912,159.296,152.15,151.62,151.09,117.82150769230768,122.18624615384613,126.55098461538459,130.91572307692306,135.2804615384615,139.6452,Slope,NorthDakota
2070,2070,"Stark County, North Dakota",38089.0,410.46,368.09,336.47,315.19,296.8,266.54,232.95,237.51,"-42.14 (-48.48, -34.94)",401.986,393.512,385.038,376.564,361.766,355.442,349.118,342.79400000000004,332.21400000000006,327.958,323.702,319.446,311.512,307.834,304.156,300.478,290.74800000000005,284.696,278.644,272.59200000000004,259.822,253.104,246.386,239.668,233.862,234.774,235.686,195.66378153846148,200.4441092307692,205.22443692307687,210.00476461538457,214.78509230769225,219.56541999999996,Stark,NorthDakota
2071,2071,"Steele County, North Dakota",38091.0,495.54,453.3,399.47,360.06,318.88,264.27,232.3,213.18,"-56.98 (-62.43, -50.85)",487.092,478.644,470.196,461.7480000000001,442.5340000000001,431.768,421.00200000000007,410.2360000000001,391.588,383.706,375.824,367.942,351.824,343.588,335.352,327.116,307.958,297.036,286.114,275.192,257.876,251.482,245.088,238.694,228.47600000000003,224.652,220.82800000000003,152.14851384615395,160.35914307692317,168.5697723076924,176.78040153846163,184.99103076923086,193.2016600000001,Steele,NorthDakota
2072,2072,"Stutsman County, North Dakota",38093.0,430.01,400.63,349.44,329.48,311.71,272.03,237.2,243.17,"-43.45 (-48.03, -38.09)",424.134,418.258,412.382,406.506,390.39200000000005,380.154,369.916,359.678,345.44800000000004,341.456,337.46400000000006,333.472,325.926,322.372,318.818,315.264,303.774,295.838,287.902,279.966,265.064,258.098,251.132,244.166,238.394,239.588,240.782,196.0009938461538,201.307503076923,206.61401230769224,211.9205215384615,217.2270307692307,222.53353999999993,Stutsman,NorthDakota
2073,2073,"Towner County, North Dakota",38095.0,424.5,398.39,356.51,350.23,335.82,297.48,267.69,257.68,"-39.30 (-47.38, -30.09)",419.278,414.056,408.834,403.612,390.014,381.638,373.262,364.886,355.254,353.998,352.742,351.48600000000005,347.348,344.466,341.584,338.702,328.15200000000004,320.48400000000004,312.81600000000003,305.148,291.52200000000005,285.564,279.606,273.648,265.688,263.68600000000004,261.684,227.57720307692307,232.35399846153845,237.13079384615384,241.90758923076922,246.6843846153846,251.46118,Towner,NorthDakota
2074,2074,"Traill County, North Dakota",38097.0,497.73,463.7,405.21,374.33,333.38,292.49,245.45,243.71,"-51.04 (-56.03, -45.24)",490.924,484.118,477.312,470.506,452.00200000000007,440.304,428.606,416.908,399.034,392.858,386.682,380.506,366.14,357.95,349.76,341.57,325.202,317.024,308.846,300.668,283.082,273.674,264.266,254.858,245.10200000000003,244.754,244.406,181.00195076923086,188.5706246153847,196.13929846153854,203.7079723076924,211.27664615384623,218.84532000000007,Traill,NorthDakota
2075,2075,"Walsh County, North Dakota",38099.0,496.05,468.85,416.36,392.79,358.07,322.71,279.13,283.52,"-42.84 (-48.86, -36.30)",490.61,485.17,479.73,474.2900000000001,458.352,447.854,437.356,426.85800000000006,411.646,406.932,402.218,397.504,385.846,378.902,371.958,365.014,350.99800000000005,343.926,336.854,329.78200000000004,313.994,305.278,296.562,287.846,280.008,280.886,281.764,226.93931076923076,233.3993446153846,239.85937846153845,246.3194123076923,252.77944615384615,259.23947999999996,Walsh,NorthDakota
2076,2076,"Ward County, North Dakota",38101.0,402.78,373.25,324.96,323.29,311.47,274.18,244.1,240.72,"-40.23 (-45.96, -33.52)",396.874,390.968,385.062,379.156,363.592,353.934,344.27599999999995,334.61800000000005,324.62600000000003,324.292,323.958,323.624,320.92600000000004,318.562,316.198,313.83400000000006,304.01200000000006,296.55400000000003,289.096,281.63800000000003,268.16400000000004,262.148,256.132,250.116,243.424,242.748,242.072,210.40717846153845,214.76421076923077,219.12124307692307,223.47827538461536,227.83530769230768,232.19234,Ward,NorthDakota
2077,2077,"Wells County, North Dakota",38103.0,415.35,389.73,350.52,348.87,332.22,285.9,252.52,247.77,"-40.35 (-46.59, -33.48)",410.22600000000006,405.102,399.978,394.854,381.888,374.046,366.204,358.362,350.19,349.86,349.53,349.2,345.54,342.21000000000004,338.88,335.55,322.956,313.692,304.428,295.164,279.224,272.548,265.872,259.196,251.57,250.62,249.67,209.92638461538465,215.24980769230774,220.5732307692308,225.89665384615387,231.22007692307696,236.54350000000005,Wells,NorthDakota
2078,2078,"Williams County, North Dakota",38105.0,391.07,362.22,331.76,325.61,294.01,269.02,241.75,244.92,"-37.37 (-44.67, -28.50)",385.3,379.53,373.76,367.99,356.12800000000004,350.03600000000006,343.944,337.85200000000003,330.53000000000003,329.29999999999995,328.07000000000005,326.84000000000003,319.29,312.97,306.65,300.33,289.012,284.014,279.016,274.01800000000003,263.56600000000003,258.112,252.658,247.204,242.384,243.018,243.652,204.4857015384615,208.9869492307692,213.48819692307688,217.98944461538457,222.49069230769226,226.99193999999997,Williams,NorthDakota
2079,2079,Ohio,39.0,541.71,496.56,432.05,408.36,371.78,318.34,275.21,275.8,"-49.09 (-49.83, -48.29)",532.6800000000001,523.6500000000001,514.62,505.59,483.6580000000001,470.756,457.854,444.95200000000006,427.31200000000007,422.57400000000007,417.836,413.09800000000007,401.044,393.728,386.412,379.096,361.092,350.404,339.716,329.028,309.714,301.088,292.462,283.836,275.32800000000003,275.446,275.564,210.4198646153846,218.09946769230768,225.77907076923077,233.45867384615383,241.13827692307692,248.81788,,
2080,2080,"Adams County, Ohio",39001.0,607.17,561.8,494.18,462.55,425.11,363.36,311.12,296.77,"-51.12 (-55.16, -47.06)",598.096,589.0219999999999,579.948,570.874,548.2760000000001,534.752,521.228,507.70400000000006,487.854,481.528,475.202,468.876,455.062,447.574,440.086,432.598,412.7600000000001,400.41,388.06,375.71,352.91200000000003,342.464,332.016,321.56800000000004,308.25,305.38,302.51,231.0799538461539,240.2064230769231,249.33289230769236,258.4593615384616,267.5858307692308,276.7123,Adams,Ohio
2081,2081,"Allen County, Ohio",39003.0,506.71,478.81,424.66,408.64,382.36,328.23,295.53,300.68,"-40.66 (-44.53, -36.53)",501.13,495.55,489.97,484.39,467.98,457.15,446.32,435.49000000000007,421.4560000000001,418.252,415.048,411.8440000000001,403.384,398.128,392.872,387.616,371.5340000000001,360.708,349.88200000000006,339.05600000000004,321.69,315.15,308.61,302.07,296.56,297.59,298.62,242.48626153846155,248.90406923076924,255.32187692307696,261.73968461538465,268.15749230769234,274.5753,Allen,Ohio
2082,2082,"Ashland County, Ohio",39005.0,486.39,450.36,393.96,383.03,349.42,305.74,271.82,268.92,"-44.71 (-48.81, -40.29)",479.184,471.978,464.7720000000001,457.566,439.08,427.8,416.52,405.24,391.774,389.588,387.402,385.216,376.308,369.586,362.864,356.142,340.684,331.94800000000004,323.212,314.476,298.956,292.172,285.388,278.60400000000004,271.24,270.66,270.08000000000004,218.0766615384615,224.3372692307692,230.5978769230769,236.85848461538458,243.11909230769228,249.37969999999999,Ashland,Ohio
2083,2083,"Ashtabula County, Ohio",39007.0,514.94,491.47,431.12,399.18,385.21,346.21,307.09,302.34,"-41.29 (-44.80, -37.41)",510.2460000000001,505.552,500.85800000000006,496.164,479.4,467.33,455.26,443.19000000000005,424.732,418.344,411.956,405.568,396.3860000000001,393.592,390.798,388.004,377.41,369.61,361.81,354.01,338.386,330.56199999999995,322.738,314.914,306.14,305.19,304.23999999999995,259.54207692307693,265.31316153846154,271.08424615384615,276.85533076923076,282.62641538461537,288.39750000000004,Ashtabula,Ohio
2084,2084,"Athens County, Ohio",39009.0,568.86,531.62,475.76,464.17,426.28,358.43,329.23,317.69,"-44.15 (-48.19, -39.57)",561.412,553.9639999999999,546.516,539.0680000000001,520.4480000000001,509.276,498.104,486.932,473.442,471.124,468.806,466.488,456.592,449.014,441.436,433.858,412.71,399.14,385.57,372.0,352.59000000000003,346.75,340.91,335.07000000000005,326.922,324.61400000000003,322.30600000000004,256.446196923077,264.3123015384616,272.17840615384625,280.0445107692309,287.9106153846155,295.77672000000007,Athens,Ohio
2085,2085,"Auglaize County, Ohio",39011.0,485.82,463.6,404.12,387.7,359.84,313.69,275.42,277.37,"-42.91 (-47.43, -38.24)",481.376,476.932,472.48800000000006,468.044,451.70400000000006,439.8080000000001,427.912,416.0160000000001,400.83600000000007,397.552,394.268,390.984,382.128,376.556,370.984,365.412,350.61,341.38,332.15,322.92,306.036,298.382,290.728,283.074,275.81,276.20000000000005,276.59000000000003,223.51124615384623,229.873376923077,236.23550769230775,242.59763846153854,248.9597692307693,255.32190000000006,Auglaize,Ohio
